key,Customer Age,Quantity,Revenue,Cost,Unit Price,Unit Cost,Profit Margin
43.0_F_United States_Washington,43.0,130.0,43549.0,40085.0,381.8306878253968,356.77000000000004,0.11468298879450194
43.0_M_France_Essonne,43.0,2.0,3249.0,2750.0,1624.5,1375.0,0.1298331641614262
43.0_M_France_Hauts de Seine,43.0,2.0,145.0,110.0,72.5,55.0,0.2413793103448276
43.0_M_France_Moselle,43.0,3.0,66.0,75.0,22.0,25.0,-0.13636363636363635
43.0_M_France_Nord,43.0,14.0,1854.0,1515.0,192.11111116666666,155.58333333333334,0.12486591278224123
43.0_M_France_Seine (Paris),43.0,12.0,1045.0,1107.0,119.2,120.26599999999999,-0.020807139521391394
43.0_M_France_Seine Saint Denis,43.0,10.0,3668.0,3393.0,370.9666666,344.0,0.04883830895612102
43.0_M_France_Val d'Oise,43.0,17.0,11035.0,11060.0,798.5,839.5555555555555,0.05959343403028136
43.0_M_France_Yveline,43.0,6.0,2842.0,2421.0,607.625,536.375,0.18731637767303427
43.0_M_Germany_Bayern,43.0,22.0,6383.0,4584.0,269.1515151818182,188.2118181818182,0.31126888239554446
43.0_M_Germany_Hamburg,43.0,22.0,3327.0,2244.0,158.3999999,106.35,0.31836499797048323
43.0_M_Germany_Hessen,43.0,23.0,6941.0,5303.0,328.2833333,252.38400000000001,0.2579259358059673
43.0_M_Germany_Nordrhein-Westfalen,43.0,13.0,3503.0,2352.0,399.1875,267.5625,0.3197022850123523
43.0_M_Germany_Saarland,43.0,22.0,8741.0,6814.0,452.0,346.42454545454547,0.24686016096608165
43.0_M_United Kingdom_England,43.0,256.0,98602.0,90764.0,486.02798982442744,453.98603053435113,0.13085709436204662
43.0_M_United States_California,43.0,353.0,121507.0,112314.0,443.4798850574713,409.6694252873563,0.11026994356195015
43.0_M_United States_Oregon,43.0,85.0,22744.0,21527.0,347.8720930465116,329.0506976744186,0.10529208077510188
43.0_M_United States_Washington,43.0,122.0,35644.0,33113.0,349.19774013559316,317.08762711864404,0.09141220499757748
44.0_F_France_Hauts de Seine,44.0,7.0,1111.0,997.0,184.9,170.7,0.17028332683812214
44.0_F_France_Loir et Cher,44.0,11.0,2555.0,1741.0,226.0,156.434,0.3119196848413515
44.0_F_France_Loiret,44.0,1.0,410.0,420.0,410.0,420.0,-0.024390243902439025
44.0_F_France_Moselle,44.0,6.0,744.0,862.0,127.27777766666667,142.44333333333333,-0.0854889168322004
44.0_F_France_Nord,44.0,7.0,1430.0,1426.0,200.72222233333332,190.9433333333333,0.0925185731423276
44.0_F_France_Seine Saint Denis,44.0,19.0,5562.0,3847.0,313.7592592222222,215.05555555555554,0.31994492719775797
44.0_F_France_Seine et Marne,44.0,3.0,1599.0,1392.0,483.75,412.5,0.16714031218187989
44.0_F_France_Val d'Oise,44.0,15.0,2239.0,2531.0,128.1944445,143.61166666666665,0.17037333428001492
44.0_F_France_Yveline,44.0,7.0,2367.0,3080.0,545.04166675,721.6675,-0.17398744856007073
44.0_F_Germany_Bayern,44.0,49.0,28249.0,22663.0,802.9057970869565,643.7460869565217,0.2379379251368736
44.0_F_Germany_Hamburg,44.0,5.0,1057.0,720.0,259.0,175.625,0.26913423824360944
44.0_F_Germany_Hessen,44.0,25.0,15180.0,11331.0,593.1388889166666,436.44416666666666,0.27725276748017763
44.0_F_Germany_Nordrhein-Westfalen,44.0,16.0,9858.0,7436.0,695.6166667,539.333,0.29134047243766975
44.0_F_Germany_Saarland,44.0,70.0,35570.0,26804.0,680.890350868421,508.73657894736846,0.2914382799423619
44.0_F_United Kingdom_England,44.0,164.0,63818.0,60668.0,453.19791665,436.968875,0.12081006228317674
44.0_F_United States_California,44.0,245.0,65988.0,60349.0,319.089531661157,289.64338842975206,0.11933246575831474
44.0_F_United States_Oregon,44.0,94.0,27966.0,25183.0,390.2375886595745,357.3012765957447,0.10961374876611038
44.0_F_United States_Washington,44.0,135.0,33706.0,30991.0,289.7578125,261.8665625,0.1120865334498089
44.0_M_France_Charente-Maritime,44.0,8.0,454.0,461.0,71.94444433333334,72.72333333333333,-0.029059829059829064
44.0_M_France_Essonne,44.0,7.0,1187.0,985.0,171.72222233333332,138.89,0.1604553913209603
44.0_M_France_Moselle,44.0,17.0,4978.0,4269.0,479.104166625,402.54125,0.10586262156105655
44.0_M_France_Nord,44.0,3.0,1883.0,1350.0,627.666667,450.0,0.2830589484864578
44.0_M_France_Pas de Calais,44.0,2.0,258.0,210.0,129.0,105.0,0.18604651162790697
44.0_M_France_Seine (Paris),44.0,18.0,1947.0,1873.0,167.6481482222222,167.7788888888889,0.07278819930771907
44.0_M_France_Seine Saint Denis,44.0,20.0,3560.0,3210.0,191.07407411111112,171.16666666666666,0.0831093471427804
44.0_M_France_Yveline,44.0,13.0,2588.0,2371.0,201.8666666,187.43400000000003,0.11265027031511558
44.0_M_Germany_Bayern,44.0,13.0,1943.0,1385.0,183.90476185714286,137.73857142857142,0.31376896009867433
44.0_M_Germany_Hamburg,44.0,23.0,9443.0,7546.0,533.6833333000001,425.65,0.28568503629444264
44.0_M_Germany_Hessen,44.0,23.0,6542.0,4773.0,291.439394,212.07545454545453,0.3111485081214704
44.0_M_Germany_Nordrhein-Westfalen,44.0,40.0,16399.0,12698.0,508.78333334999996,393.1915,0.2804148867672286
44.0_M_Germany_Saarland,44.0,2.0,1469.0,1088.0,734.5,544.0,0.26490344248530645
44.0_M_United Kingdom_England,44.0,265.0,103014.0,94888.0,439.8847117593985,399.1027819548872,0.13195526417915945
44.0_M_United States_California,44.0,286.0,86453.0,77804.0,353.54436451798557,318.6978417266187,0.12554829656289432
44.0_M_United States_Oregon,44.0,101.0,35294.0,33536.0,464.01666664000004,446.97020000000003,0.08182138821331864
44.0_M_United States_Washington,44.0,132.0,38723.0,35584.0,305.3650793492063,278.88380952380953,0.12257688174154405
45.0_F_France_Garonne (Haute),45.0,9.0,2375.0,2485.0,205.08333325,213.75,-0.05056933042566677
45.0_F_France_Hauts de Seine,45.0,33.0,12946.0,11972.0,435.5476190714286,379.7857142857143,0.06579628243195322
45.0_F_France_Nord,45.0,31.0,10810.0,10387.0,440.3000000666667,425.2,0.033532099355890105
45.0_F_France_Seine (Paris),45.0,58.0,21475.0,19217.0,516.7795698709677,462.0270967741936,0.1146994523658609
45.0_F_France_Seine Saint Denis,45.0,16.0,3664.0,3805.0,218.4444445,227.35999999999999,0.05638869025249902
45.0_F_France_Yveline,45.0,47.0,18719.0,18886.0,447.9682539047619,444.76190476190476,0.029864342935977645
45.0_F_Germany_Bayern,45.0,7.0,1150.0,879.0,158.66666666666666,122.11000000000001,0.2347234588462479
45.0_F_Germany_Brandenburg,45.0,3.0,1717.0,1180.0,846.5,582.5,0.3429823247453565
45.0_F_Germany_Hamburg,45.0,14.0,9488.0,7100.0,896.8333332857144,680.0242857142857,0.28354427013555145
45.0_F_Germany_Hessen,45.0,9.0,2718.0,1811.0,408.29166675,277.08500000000004,0.34255814405674245
45.0_F_Germany_Nordrhein-Westfalen,45.0,4.0,1232.0,920.0,549.3333335,410.0,0.25193798449612403
45.0_F_Germany_Saarland,45.0,16.0,8494.0,7148.0,711.3703704444445,597.3155555555555,0.2323179330710966
45.0_F_United Kingdom_England,45.0,125.0,40935.0,39100.0,447.1864407118644,436.14406779661016,0.11191062845346203
45.0_F_United States_California,45.0,219.0,53086.0,49501.0,283.6041667019231,262.59903846153844,0.1079387119112481
45.0_F_United States_Oregon,45.0,62.0,23136.0,22826.0,409.7413793103448,404.16655172413795,0.04737143060872442
45.0_F_United States_Washington,45.0,149.0,46278.0,41917.0,394.28009261111106,358.01374999999996,0.12828664277230503
45.0_M_France_Essonne,45.0,25.0,9257.0,9440.0,455.6805555,452.5,0.07303754093771771
45.0_M_France_Hauts de Seine,45.0,31.0,19031.0,15278.0,642.3333332941177,516.4211764705882,0.1541584486168492
45.0_M_France_Moselle,45.0,2.0,79.0,65.0,39.5,32.5,0.17721518987341772
45.0_M_France_Nord,45.0,19.0,7122.0,6617.0,451.56060609090906,406.4236363636364,0.08495533774434484
45.0_M_France_Seine (Paris),45.0,35.0,14967.0,13350.0,606.9019607647059,570.7835294117647,0.05427995028929242
45.0_M_France_Somme,45.0,4.0,1503.0,1025.0,375.75,256.25,0.2375406636304489
45.0_M_Germany_Bayern,45.0,22.0,10492.0,7721.0,728.7666666,535.066,0.2954323810708771
45.0_M_Germany_Hamburg,45.0,16.0,7921.0,6475.0,460.95833325,359.5825,0.24448650609232847
45.0_M_Germany_Hessen,45.0,23.0,5090.0,3653.0,290.0666667,200.6,0.3110219817358906
45.0_M_Germany_Nordrhein-Westfalen,45.0,11.0,5042.0,4410.0,526.8571428571429,472.64285714285717,0.2037217797175391
45.0_M_Germany_Saarland,45.0,41.0,14054.0,10425.0,355.54629638888883,260.25888888888886,0.255612683555899
45.0_M_United Kingdom_England,45.0,148.0,57316.0,52959.0,474.84057971014494,440.31115942028987,0.12717652298622842
45.0_M_United States_California,45.0,171.0,60535.0,56356.0,463.51724137931035,433.9597701149425,0.11575571160846239
45.0_M_United States_Oregon,45.0,28.0,12844.0,11934.0,516.4880952142857,470.1664285714286,0.12075615062757424
45.0_M_United States_Washington,45.0,169.0,53568.0,48664.0,396.8812260574712,360.2448275862069,0.12886908927700813
46.0_F_France_Essonne,46.0,27.0,14526.0,13594.0,774.6777778,694.0666666666667,0.06469799271908652
46.0_F_France_Hauts de Seine,46.0,7.0,2337.0,2510.0,315.0,325.5566666666667,0.07366256572881343
46.0_F_France_Nord,46.0,9.0,712.0,453.0,75.6666666,49.734,0.18205041903672042
46.0_F_France_Seine (Paris),46.0,18.0,4799.0,3694.0,419.625000125,338.0,0.13845295969010923
46.0_F_France_Seine Saint Denis,46.0,6.0,3260.0,2292.0,597.8333333333334,439.5566666666667,0.23315999521564013
46.0_F_France_Seine et Marne,46.0,30.0,14408.0,13708.0,494.20833331250003,506.09375,0.06895148390346041
46.0_F_France_Yveline,46.0,6.0,4842.0,4717.0,807.0,786.1666666666666,0.07842268842268842
46.0_F_Germany_Bayern,46.0,6.0,1465.0,1076.0,254.22222233333332,184.5,0.3135944314333669
46.0_F_Germany_Hamburg,46.0,6.0,4472.0,3560.0,976.33333325,790.8325,0.24213747645951034
46.0_F_Germany_Hessen,46.0,28.0,11633.0,9242.0,533.2619048571429,419.42928571428575,0.24258715898152985
46.0_F_Germany_Nordrhein-Westfalen,46.0,31.0,11991.0,8543.0,513.797619,354.45214285714286,0.29080102579526657
46.0_F_Germany_Saarland,46.0,41.0,17681.0,13442.0,485.6842104736842,366.13105263157894,0.27868796214714553
46.0_F_United Kingdom_England,46.0,137.0,31880.0,28943.0,260.6432291875,238.57046875,0.1529713655527517
46.0_F_United States_California,46.0,285.0,87192.0,79490.0,366.9812030075188,332.20917293233083,0.11935746488807064
46.0_F_United States_Mississippi,46.0,3.0,2038.0,1795.0,739.25,661.25,0.11528879449920795
46.0_F_United States_Oregon,46.0,57.0,20818.0,20247.0,397.6975308148148,395.5607407407407,0.08462341415919736
46.0_F_United States_Washington,46.0,71.0,16417.0,15643.0,270.4375,257.87075,0.1213562705454921
46.0_M_France_Hauts de Seine,46.0,20.0,9686.0,9103.0,640.3333334444445,633.4077777777778,0.1409328788630074
46.0_M_France_Nord,46.0,9.0,3246.0,2899.0,402.83333325,359.875,0.0931951527732686
46.0_M_France_Seine (Paris),46.0,15.0,2134.0,2207.0,166.547619,156.85714285714286,0.047802510140285685
46.0_M_France_Seine Saint Denis,46.0,41.0,25247.0,23890.0,718.7619047619048,708.4761904761905,0.07108561725055057
46.0_M_France_Seine et Marne,46.0,5.0,1375.0,1260.0,240.5,222.5,0.046756358936617066
46.0_M_France_Val de Marne,46.0,1.0,255.0,190.0,255.0,190.0,0.2549019607843137
46.0_M_France_Yveline,46.0,18.0,3461.0,3048.0,282.14814822222223,246.35222222222222,0.16316938552827626
46.0_M_Germany_Bayern,46.0,13.0,1779.0,1268.0,162.27777766666665,116.33333333333333,0.30629913864398284
46.0_M_Germany_Hamburg,46.0,20.0,4147.0,2776.0,280.5999999,189.017,0.3196393003675565
46.0_M_Germany_Hessen,46.0,14.0,7025.0,4458.0,707.4074074444444,447.4811111111111,0.3297414033653466
46.0_M_Germany_Nordrhein-Westfalen,46.0,10.0,4420.0,3016.0,607.6111111666667,411.4166666666667,0.3235473019222868
46.0_M_Germany_Saarland,46.0,37.0,9841.0,7278.0,334.43333333333334,256.322,0.2721772886460371
46.0_M_United Kingdom_England,46.0,142.0,44638.0,41337.0,332.64734298550724,304.3431884057971,0.1277273611899793
46.0_M_United States_California,46.0,221.0,59790.0,54689.0,350.8425926111111,324.39944444444444,0.1162921714825354
46.0_M_United States_Oregon,46.0,24.0,6491.0,6597.0,309.8333333846154,317.24384615384616,0.10870872123670337
46.0_M_United States_Washington,46.0,121.0,30340.0,28270.0,316.6916667,299.53066666666666,0.11959130310222116
47.0_F_France_Nord,47.0,11.0,3487.0,2805.0,310.45833325,249.79000000000002,0.27053907113483155
47.0_F_France_Seine (Paris),47.0,12.0,5254.0,4409.0,559.4375,484.66625,0.16228244673275463
47.0_F_France_Seine Saint Denis,47.0,13.0,5476.0,4627.0,441.0833333333333,377.0,0.16133451342041652
47.0_F_France_Val d'Oise,47.0,10.0,1273.0,768.0,152.5416665,90.53999999999999,0.19609999986084847
47.0_F_Germany_Bayern,47.0,4.0,766.0,507.0,152.0,101.835,0.3155527881555279
47.0_F_Germany_Hamburg,47.0,6.0,1991.0,1495.0,331.8333335,249.165,0.23039242366516083
47.0_F_Germany_Hessen,47.0,15.0,7357.0,5812.0,664.8125,515.04125,0.2492215091900411
47.0_F_Germany_Nordrhein-Westfalen,47.0,2.0,43.0,32.0,21.5,16.0,0.2558139534883721
47.0_F_Germany_Saarland,47.0,16.0,3683.0,2719.0,335.78571414285716,248.9042857142857,0.2682389936633192
47.0_F_United Kingdom_England,47.0,131.0,34436.0,30940.0,347.7833333142857,315.2165714285714,0.12717565177855245
47.0_F_United States_California,47.0,251.0,65879.0,58613.0,326.30352303252033,290.42699186991865,0.12810120569255737
47.0_F_United States_Oregon,47.0,33.0,17073.0,16441.0,632.3229166875,616.040625,0.07049633837883695
47.0_F_United States_Texas,47.0,7.0,1005.0,971.0,194.4666666,188.866,0.13062049223455272
47.0_F_United States_Washington,47.0,96.0,26861.0,24641.0,317.9680851489362,291.8334042553191,0.118233279990999
47.0_M_France_Charente-Maritime,47.0,3.0,75.0,60.0,25.0,20.0,0.2
47.0_M_France_Essonne,47.0,14.0,1389.0,1185.0,102.71428571428571,86.61857142857141,0.21749335393074332
47.0_M_France_Hauts de Seine,47.0,13.0,3284.0,2711.0,228.2666668,187.26600000000002,0.27277853345671005
47.0_M_France_Nord,47.0,5.0,1237.0,877.0,366.111111,258.3333333333333,0.20240397384819697
47.0_M_France_Seine Saint Denis,47.0,38.0,19334.0,18980.0,543.0,542.8510526315789,0.042221496278413775
47.0_M_France_Seine et Marne,47.0,1.0,344.0,375.0,344.0,375.0,-0.09011627906976744
47.0_M_France_Yveline,47.0,8.0,2549.0,2043.0,417.7666666,346.26599999999996,0.13070701802861304
47.0_M_Germany_Bayern,47.0,3.0,1300.0,980.0,452.0,341.25,0.2454316789946711
47.0_M_Germany_Hessen,47.0,10.0,1085.0,726.0,118.33333325,79.0,0.3433507159866303
47.0_M_Germany_Nordrhein-Westfalen,47.0,27.0,6440.0,4692.0,297.75,217.75,0.2998607733516514
47.0_M_United Kingdom_England,47.0,140.0,54763.0,52321.0,449.10539214705886,424.52676470588233,0.12258655781335517
47.0_M_United States_California,47.0,233.0,54196.0,46806.0,281.0508474745763,243.20059322033896,0.13941475792983782
47.0_M_United States_Oregon,47.0,37.0,11429.0,10721.0,424.39473684210526,391.7805263157895,0.1251033001068602
47.0_M_United States_Washington,47.0,85.0,29011.0,26037.0,448.3055555238096,405.7419047619048,0.11977998464557274
48.0_F_France_Essonne,48.0,18.0,1549.0,1211.0,111.33333325,85.91624999999999,0.21689620767992654
48.0_F_France_Hauts de Seine,48.0,3.0,1432.0,1103.0,416.0,324.0,0.20488505747126437
48.0_F_France_Nord,48.0,19.0,4603.0,4132.0,221.5625,195.49875,0.14526334121155315
48.0_F_France_Seine (Paris),48.0,3.0,58.0,45.0,19.333333,15.0,0.22413793103448276
48.0_F_France_Seine Saint Denis,48.0,4.0,3826.0,2750.0,860.3333335,610.0,0.29606824982081437
48.0_F_France_Somme,48.0,8.0,993.0,719.0,124.125,89.875,0.2699419322443038
48.0_F_France_Val d'Oise,48.0,2.0,156.0,115.0,78.0,57.5,0.26282051282051283
48.0_F_France_Val de Marne,48.0,6.0,115.0,139.0,19.1666665,23.17,-0.09166666666666667
48.0_F_Germany_Bayern,48.0,17.0,10598.0,8810.0,903.3541666250001,764.29125,0.22573665953152378
48.0_F_Germany_Hamburg,48.0,19.0,5539.0,4091.0,352.6666666666667,256.77777777777777,0.2709255993616836
48.0_F_Germany_Hessen,48.0,34.0,14829.0,12046.0,561.45833325,443.46875,0.259401528117716
48.0_F_Germany_Nordrhein-Westfalen,48.0,7.0,835.0,580.0,110.22222233333332,77.22333333333334,0.30057256451075404
48.0_F_Germany_Saarland,48.0,6.0,1179.0,859.0,196.5,143.165,0.26817291903498797
48.0_F_United Kingdom_England,48.0,76.0,25470.0,24118.0,409.97863246153844,387.9528205128205,0.10123507434196197
48.0_F_United States_California,48.0,139.0,48721.0,45935.0,438.34684683783786,419.69581081081077,0.09666792781117264
48.0_F_United States_Massachusetts,48.0,2.0,1975.0,2049.0,987.5,1024.5,-0.03746835443037975
48.0_F_United States_Oregon,48.0,50.0,9487.0,8368.0,194.27499995,171.858,0.11710618971559747
48.0_F_United States_Washington,48.0,118.0,29036.0,25350.0,326.9532163859649,293.16070175438597,0.13495634093704129
48.0_M_France_Charente-Maritime,48.0,6.0,771.0,668.0,128.5,111.33333333333333,0.15129388398855073
48.0_M_France_Hauts de Seine,48.0,21.0,10709.0,10365.0,546.1166667,504.983,-0.030382119833518222
48.0_M_France_Moselle,48.0,10.0,6895.0,7514.0,744.25,834.5,0.0748473696325715
48.0_M_France_Nord,48.0,5.0,3068.0,2030.0,595.125,398.75,0.3420722623318846
48.0_M_France_Pas de Calais,48.0,1.0,24.0,25.0,24.0,25.0,-0.041666666666666664
48.0_M_France_Seine Saint Denis,48.0,6.0,209.0,165.0,34.833333,27.5,0.07031533164189924
48.0_M_France_Yveline,48.0,1.0,141.0,189.0,141.0,189.0,-0.3404255319148936
48.0_M_Germany_Bayern,48.0,14.0,6105.0,4774.0,503.145833375,388.14625,0.2606940169070698
48.0_M_Germany_Hamburg,48.0,45.0,15716.0,12978.0,435.3257575454545,361.0681818181818,0.2543787262488535
48.0_M_Germany_Hessen,48.0,11.0,4121.0,3061.0,567.8571428571429,421.42857142857144,0.2662151629737037
48.0_M_Germany_Nordrhein-Westfalen,48.0,33.0,13906.0,10800.0,492.6666666666667,374.05555555555554,0.2919480197314303
48.0_M_Germany_Saarland,48.0,16.0,10096.0,8165.0,794.7,652.9159999999999,0.26433025691533835
48.0_M_United Kingdom_England,48.0,85.0,39040.0,35701.0,560.969387755102,506.5816326530612,0.13724756503999974
48.0_M_United States_California,48.0,175.0,59092.0,57419.0,401.50200802409637,387.5721686746988,0.0916592277854305
48.0_M_United States_Oregon,48.0,65.0,12456.0,10908.0,228.09375,206.453125,0.13936384176910932
48.0_M_United States_Washington,48.0,51.0,12641.0,11338.0,275.6956521304348,250.14521739130436,0.1227454452380901
49.0_F_France_Essonne,49.0,7.0,1021.0,700.0,116.77777766666667,81.11333333333333,0.149680536076048
49.0_F_France_Garonne (Haute),49.0,5.0,548.0,610.0,92.6666665,102.5,0.12359022556390978
49.0_F_France_Hauts de Seine,49.0,71.0,31844.0,28685.0,541.367647117647,503.009705882353,0.08345883344324131
49.0_F_France_Nord,49.0,33.0,11957.0,11310.0,479.2499999285714,445.34499999999997,0.08493858227168853
49.0_F_France_Seine (Paris),49.0,15.0,3999.0,3216.0,364.77777783333335,293.25,0.20615797025563487
49.0_F_France_Seine Saint Denis,49.0,12.0,2799.0,2094.0,314.88888883333334,232.5,0.20723922847305612
49.0_F_France_Seine et Marne,49.0,2.0,138.0,191.0,69.0,95.5,-0.2245762711864407
49.0_F_France_Somme,49.0,3.0,118.0,87.0,51.5,38.25,0.275
49.0_F_Germany_Hessen,49.0,11.0,3106.0,2112.0,277.0666666,190.634,0.3043298499780858
49.0_F_Germany_Nordrhein-Westfalen,49.0,6.0,3454.0,2722.0,852.83333325,673.0,0.3117825844734242
49.0_F_Germany_Saarland,49.0,9.0,2069.0,1409.0,368.8,248.8,0.29169635586159187
49.0_F_United Kingdom_England,49.0,54.0,8383.0,6764.0,175.51724134482757,141.1262068965517,0.1779993509423929
49.0_F_United States_California,49.0,215.0,66807.0,61084.0,378.8873456944445,347.93324074074076,0.12867797642530818
49.0_F_United States_New York,49.0,7.0,882.0,706.0,168.0,133.866,0.18179418230421526
49.0_F_United States_Oregon,49.0,27.0,4943.0,4714.0,230.5,228.58357142857145,0.08968237088878059
49.0_F_United States_Washington,49.0,183.0,38100.0,33436.0,255.54509802352945,226.32176470588234,0.12479344983199094
49.0_M_France_Charente-Maritime,49.0,6.0,83.0,75.0,13.833333,12.5,0.11600496277915633
49.0_M_France_Essonne,49.0,7.0,919.0,735.0,112.61111100000001,90.55666666666666,0.17391288516018147
49.0_M_France_Hauts de Seine,49.0,16.0,1599.0,1351.0,89.26190471428572,76.16571428571429,0.11693421096313304
49.0_M_France_Nord,49.0,30.0,8663.0,8776.0,283.12499983333333,289.8475,0.030178573471655312
49.0_M_France_Seine (Paris),49.0,41.0,15926.0,14926.0,452.8,421.283,0.0028717472898981355
49.0_M_France_Seine Saint Denis,49.0,6.0,1459.0,1061.0,386.94444433333337,260.3333333333333,0.19435315378952414
49.0_M_France_Seine et Marne,49.0,7.0,497.0,414.0,76.77777766666667,60.44333333333333,0.1966875328278337
49.0_M_Germany_Nordrhein-Westfalen,49.0,6.0,3448.0,2460.0,1107.2777776666667,792.2233333333334,0.31615684379799797
49.0_M_Germany_Saarland,49.0,2.0,41.0,33.0,20.5,16.5,0.1951219512195122
49.0_M_United Kingdom_England,49.0,68.0,25299.0,22756.0,435.22807015789476,384.2497368421053,0.13654383365793696
49.0_M_United States_California,49.0,223.0,63984.0,59627.0,349.5191740088496,325.7979646017699,0.12494935269044881
49.0_M_United States_Florida,49.0,3.0,435.0,340.0,124.75,100.0,0.15389150943396226
49.0_M_United States_Oregon,49.0,47.0,10584.0,9473.0,189.77536226086957,168.84782608695653,0.13280938601566888
49.0_M_United States_Washington,49.0,134.0,33816.0,32179.0,322.76719576190476,311.58190476190475,0.08660715486178046
50.0_F_France_Hauts de Seine,50.0,6.0,2361.0,1961.0,555.25,459.5,0.15088912520411868
50.0_F_France_Loir et Cher,50.0,10.0,1004.0,1105.0,91.33333325000001,101.25,-0.07872915344874468
50.0_F_France_Loiret,50.0,4.0,1598.0,1050.0,399.5,262.5,0.31832076625229266
50.0_F_France_Nord,50.0,6.0,974.0,820.0,293.5,235.83333333333334,0.014715541821547468
50.0_F_France_Seine (Paris),50.0,16.0,3418.0,3285.0,256.64814811111114,251.29666666666668,0.07385748934628002
50.0_F_France_Seine Saint Denis,50.0,20.0,1857.0,1409.0,100.09259266666668,74.5,0.2647333653070867
50.0_F_France_Seine et Marne,50.0,7.0,1131.0,1390.0,139.22222200000002,166.0,-0.10461721985975769
50.0_F_France_Val d'Oise,50.0,2.0,10.0,10.0,5.0,5.0,0.0
50.0_F_France_Val de Marne,50.0,8.0,316.0,310.0,48.94444433333334,48.88999999999999,0.16022267122319506
50.0_F_Germany_Hamburg,50.0,17.0,10426.0,8395.0,891.1111109999999,718.5744444444445,0.2399170883259027
50.0_F_Germany_Hessen,50.0,5.0,359.0,239.0,102.77777766666667,69.66666666666667,0.3398280952710195
50.0_F_Germany_Nordrhein-Westfalen,50.0,11.0,4543.0,3453.0,677.9444445,518.2783333333333,0.28806165841296066
50.0_F_Germany_Saarland,50.0,23.0,9483.0,7103.0,530.8166666,384.25,0.29154522830289575
50.0_F_United Kingdom_England,50.0,62.0,11467.0,10463.0,242.4712644137931,224.6551724137931,0.1421566621793654
50.0_F_United States_California,50.0,183.0,51093.0,46317.0,358.703125,319.3280208333333,0.13430390753976149
50.0_F_United States_Oregon,50.0,44.0,16210.0,13785.0,451.19565217391306,378.4634782608696,0.14750479844099473
50.0_F_United States_Washington,50.0,95.0,35646.0,35011.0,482.0496453617022,483.30829787234046,0.09278964568301487
50.0_M_France_Hauts de Seine,50.0,3.0,567.0,725.0,152.0,191.25,-0.13894556245942685
50.0_M_France_Loir et Cher,50.0,4.0,280.0,250.0,127.0,108.33500000000001,-0.055963400361740606
50.0_M_France_Nord,50.0,1.0,868.0,648.0,868.0,648.0,0.2534562211981567
50.0_M_France_Seine (Paris),50.0,15.0,3540.0,3056.0,224.375,195.0,0.08276861883780241
50.0_M_France_Seine Saint Denis,50.0,30.0,10440.0,10217.0,465.9404762857143,458.4164285714286,0.08171132981432457
50.0_M_France_Val de Marne,50.0,6.0,3707.0,3418.0,712.0,682.6666666666666,0.08391533834289377
50.0_M_Germany_Hamburg,50.0,6.0,211.0,160.0,35.1666665,26.67,0.2603434816549571
50.0_M_Germany_Hessen,50.0,23.0,14834.0,11086.0,839.59722225,595.625,0.24342188465448308
50.0_M_Germany_Nordrhein-Westfalen,50.0,13.0,8154.0,5767.0,749.35,528.717,0.28675094212005076
50.0_M_Germany_Saarland,50.0,12.0,3954.0,3244.0,362.7666668,302.534,0.27705745574057405
50.0_M_United Kingdom_England,50.0,69.0,14254.0,12091.0,271.90740744444446,236.01416666666668,0.15338152632263677
50.0_M_United States_California,50.0,160.0,32692.0,29415.0,245.36324783333336,221.0001282051282,0.13250700739759888
50.0_M_United States_Oregon,50.0,66.0,22926.0,20088.0,456.41904762857143,396.9945714285714,0.15419189701123512
50.0_M_United States_Washington,50.0,115.0,35071.0,32020.0,356.3580246666666,321.20037037037036,0.11901490891771205
51.0_F_France_Garonne (Haute),51.0,16.0,13509.0,11978.0,1014.3148147777779,930.5555555555555,0.09042354462617233
51.0_F_France_Hauts de Seine,51.0,7.0,2059.0,1376.0,373.8,237.86599999999999,0.07215811830011162
51.0_F_France_Nord,51.0,6.0,484.0,447.0,106.0,100.11000000000001,0.057343244614067035
51.0_F_France_Seine (Paris),51.0,21.0,9766.0,6895.0,477.90909100000005,339.8481818181818,0.17502722652090583
51.0_F_France_Seine Saint Denis,51.0,34.0,13481.0,13409.0,543.6296296111111,533.9444444444445,0.08029895829888084
51.0_F_France_Yveline,51.0,14.0,1875.0,1264.0,156.11111100000002,104.25,0.128639933173216
51.0_F_Germany_Hamburg,51.0,10.0,1072.0,781.0,105.06666680000001,76.434,0.27398162799682674
51.0_F_Germany_Hessen,51.0,12.0,9096.0,7215.0,745.6041666250001,555.79125,0.27230218389356564
51.0_F_Germany_Nordrhein-Westfalen,51.0,13.0,6235.0,4608.0,769.309523857143,553.9042857142857,0.2432974151335028
51.0_F_Germany_Saarland,51.0,49.0,27914.0,22615.0,741.4236111250001,588.8820833333333,0.24106233263731394
51.0_F_United Kingdom_England,51.0,57.0,10608.0,9106.0,248.07333336,221.14,0.15966895321920543
51.0_F_United States_California,51.0,140.0,46498.0,44236.0,401.1097046329114,383.4283544303797,0.10233368023826177
51.0_F_United States_Oregon,51.0,40.0,11500.0,10641.0,318.57936504761904,286.6590476190476,0.131751243620559
51.0_F_United States_Texas,51.0,6.0,1150.0,920.0,185.0,146.25,0.18326847872887175
51.0_F_United States_Washington,51.0,87.0,28041.0,25894.0,463.2398374146341,440.00804878048785,0.12043727019599094
